OBJECTID,DISTRICT,COUNTY,PWSID,SYSNAME,SYS_STATUS,FAC_ID,WTP_ID,WTPNAME,SAMP_PT_ID,SAMP_TYPE,SAMP_LAB_ID,SAMP_DATE,ANALYTE_CD,ANALYTE,LESSTHANDETECT,SAMPLE_RESULT,UNIT,ACTIONLEVEL
12974082,SEDO,PIKE,OH6600712   ,PIKETON VILLAGE PWS,A,6657253,6478,PIKETON VILLAGE,EP001       ,RT,PFL-35559371001,2020/06/25,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974083,SEDO,PIKE,OH6600712   ,PIKETON VILLAGE PWS,A,6657253,6478,PIKETON VILLAGE,EP001       ,RT,PFL-35559371001,2020/06/25,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974084,SEDO,PIKE,OH6600712   ,PIKETON VILLAGE PWS,A,6657253,6478,PIKETON VILLAGE,EP001       ,RT,PFL-35559371001,2020/06/25,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974085,SEDO,PIKE,OH6600712   ,PIKETON VILLAGE PWS,A,6657253,6478,PIKETON VILLAGE,EP001       ,RT,PFL-35559371001,2020/06/25,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974086,NEDO,PORTAGE,OH6701312   ,FAIRLANE WATER CO.,A,6757286,6512,FAIRLANE WATER CO,EP001       ,RT,EEA4698173,2020/08/12,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974087,NEDO,PORTAGE,OH6701312   ,FAIRLANE WATER CO.,A,6757286,6512,FAIRLANE WATER CO,EP001       ,RT,EEA4698173,2020/08/12,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974088,NEDO,PORTAGE,OH6701312   ,FAIRLANE WATER CO.,A,6757286,6512,FAIRLANE WATER CO,EP001       ,RT,EEA4698173,2020/08/12,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974089,NEDO,PORTAGE,OH6701312   ,FAIRLANE WATER CO.,A,6757286,6512,FAIRLANE WATER CO,EP001       ,RT,EEA4698173,2020/08/12,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974090,NEDO,PORTAGE,OH6701312   ,FAIRLANE WATER CO.,A,6757286,6512,FAIRLANE WATER CO,EP001       ,RT,EEA4698173,2020/08/12,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974091,NEDO,PORTAGE,OH6701312   ,FAIRLANE WATER CO.,A,6757286,6512,FAIRLANE WATER CO,EP001       ,RT,EEA4698173,2020/08/12,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974092,CDO,PICKAWAY,OH6500012   ,ASHVILLE VILLAGE PWS,A,6557169,6390,ASHVILLE VILLAGE,GWR001      ,RT,PFL - 35569872001,2020/08/11,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974093,CDO,PICKAWAY,OH6500012   ,ASHVILLE VILLAGE PWS,A,6557169,6390,ASHVILLE VILLAGE,GWR001      ,RT,PFL - 35569872001,2020/08/11,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974094,CDO,PICKAWAY,OH6500012   ,ASHVILLE VILLAGE PWS,A,6557169,6390,ASHVILLE VILLAGE,GWR001      ,RT,PFL - 35569872001,2020/08/11,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974095,CDO,PICKAWAY,OH6500012   ,ASHVILLE VILLAGE PWS,A,6557169,6390,ASHVILLE VILLAGE,GWR001      ,RT,PFL - 35569872001,2020/08/11,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974096,CDO,PICKAWAY,OH6500012   ,ASHVILLE VILLAGE PWS,A,6557169,6390,ASHVILLE VILLAGE,GWR001      ,RT,PFL - 35569872001,2020/08/11,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974097,CDO,PICKAWAY,OH6500012   ,ASHVILLE VILLAGE PWS,A,6557169,6390,ASHVILLE VILLAGE,GWR001      ,RT,PFL - 35569872001,2020/08/11,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974098,CDO,PICKAWAY,OH6500012   ,ASHVILLE VILLAGE PWS,A,6557169,6390,ASHVILLE VILLAGE,EP001       ,RT,PFL - 35569872002,2020/08/11,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974099,CDO,PICKAWAY,OH6500012   ,ASHVILLE VILLAGE PWS,A,6557169,6390,ASHVILLE VILLAGE,EP001       ,RT,PFL - 35569872002,2020/08/11,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974100,CDO,PICKAWAY,OH6500012   ,ASHVILLE VILLAGE PWS,A,6557169,6390,ASHVILLE VILLAGE,EP001       ,RT,PFL - 35569872002,2020/08/11,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974101,CDO,PICKAWAY,OH6500012   ,ASHVILLE VILLAGE PWS,A,6557169,6390,ASHVILLE VILLAGE,EP001       ,RT,PFL - 35569872002,2020/08/11,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974102,CDO,PICKAWAY,OH6500012   ,ASHVILLE VILLAGE PWS,A,6557169,6390,ASHVILLE VILLAGE,EP001       ,RT,PFL - 35569872002,2020/08/11,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974103,CDO,PICKAWAY,OH6500012   ,ASHVILLE VILLAGE PWS,A,6557169,6390,ASHVILLE VILLAGE,EP001       ,RT,PFL - 35569872002,2020/08/11,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974104,CDO,PICKAWAY,OH6501312   ,TWIN PINES MHP,A,6557178,6399,TWIN PINES MHP,EP001       ,RT,PFL - 35570364001,2020/08/12,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974105,CDO,PICKAWAY,OH6501312   ,TWIN PINES MHP,A,6557178,6399,TWIN PINES MHP,EP001       ,RT,PFL - 35570364001,2020/08/12,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974106,CDO,PICKAWAY,OH6501312   ,TWIN PINES MHP,A,6557178,6399,TWIN PINES MHP,EP001       ,RT,PFL - 35570364001,2020/08/12,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974107,CDO,PICKAWAY,OH6501312   ,TWIN PINES MHP,A,6557178,6399,TWIN PINES MHP,EP001       ,RT,PFL - 35570364001,2020/08/12,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974108,CDO,PICKAWAY,OH6501312   ,TWIN PINES MHP,A,6557178,6399,TWIN PINES MHP,EP001       ,RT,PFL - 35570364001,2020/08/12,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974109,CDO,PICKAWAY,OH6501312   ,TWIN PINES MHP,A,6557178,6399,TWIN PINES MHP,EP001       ,RT,PFL - 35570364001,2020/08/12,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974110,SEDO,PERRY,OH6431712   ,SCHNEIDERS FOODS LLC,A,6457150,6371,SCHNEIDERS FOODS,EP001       ,RT,EFA - 4726380,2020/09/15,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974111,SEDO,PERRY,OH6431712   ,SCHNEIDERS FOODS LLC,A,6457150,6371,SCHNEIDERS FOODS,EP001       ,RT,EFA - 4726380,2020/09/15,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974112,SEDO,PERRY,OH6431712   ,SCHNEIDERS FOODS LLC,A,6457150,6371,SCHNEIDERS FOODS,EP001       ,RT,EFA - 4726380,2020/09/15,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974113,SEDO,PERRY,OH6431712   ,SCHNEIDERS FOODS LLC,A,6457150,6371,SCHNEIDERS FOODS,EP001       ,RT,EFA - 4726380,2020/09/15,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974114,SEDO,PERRY,OH6431712   ,SCHNEIDERS FOODS LLC,A,6457150,6371,SCHNEIDERS FOODS,EP001       ,RT,EFA - 4726380,2020/09/15,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974115,SEDO,PERRY,OH6431712   ,SCHNEIDERS FOODS LLC,A,6457150,6371,SCHNEIDERS FOODS,EP001       ,RT,EFA - 4726380,2020/09/15,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974116,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,GWR001      ,RT,EFA - 4721150,2020/09/09,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974117,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,GWR001      ,RT,EFA - 4721150,2020/09/09,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974118,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,GWR001      ,RT,EFA - 4721150,2020/09/09,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974119,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,GWR001      ,RT,EFA - 4721150,2020/09/09,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974120,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,GWR001      ,RT,EFA - 4721150,2020/09/09,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974121,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,GWR001      ,RT,EFA - 4721150,2020/09/09,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974122,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,EP001       ,RT,EFA - 4721151,2020/09/09,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974123,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,EP001       ,RT,EFA - 4721151,2020/09/09,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974124,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,EP001       ,RT,EFA - 4721151,2020/09/09,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974125,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,EP001       ,RT,EFA - 4721151,2020/09/09,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974126,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,EP001       ,RT,EFA - 4721151,2020/09/09,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974127,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,EP001       ,RT,EFA - 4721151,2020/09/09,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974128,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,EP001       ,RT,EFA-4729788,2020/09/09,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974129,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,EP001       ,RT,EFA-4729788,2020/09/09,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974130,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,EP001       ,RT,EFA-4729788,2020/09/09,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974131,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,EP001       ,RT,EFA-4729788,2020/09/09,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974132,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,EP001       ,RT,EFA-4729788,2020/09/09,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974133,CDO,PICKAWAY,OH6500712   ,WHISPERING PINES MOBILE HOME PARK,A,6557173,6395,WHISPERING PINES MHP,EP001       ,RT,EFA-4729788,2020/09/09,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974134,CDO,PICKAWAY,OH6501612   ,NEW HOLLAND VILLAGE PWS,A,6557181,6401,NEW HOLLAND VILLAGE,GWR001      ,RT,PFL - 35569866001,2020/08/11,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974135,CDO,PICKAWAY,OH6501612   ,NEW HOLLAND VILLAGE PWS,A,6557181,6401,NEW HOLLAND VILLAGE,GWR001      ,RT,PFL - 35569866001,2020/08/11,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974136,CDO,PICKAWAY,OH6501612   ,NEW HOLLAND VILLAGE PWS,A,6557181,6401,NEW HOLLAND VILLAGE,GWR001      ,RT,PFL - 35569866001,2020/08/11,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974137,CDO,PICKAWAY,OH6501612   ,NEW HOLLAND VILLAGE PWS,A,6557181,6401,NEW HOLLAND VILLAGE,GWR001      ,RT,PFL - 35569866001,2020/08/11,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974138,CDO,PICKAWAY,OH6501612   ,NEW HOLLAND VILLAGE PWS,A,6557181,6401,NEW HOLLAND VILLAGE,GWR001      ,RT,PFL - 35569866001,2020/08/11,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974139,CDO,PICKAWAY,OH6501612   ,NEW HOLLAND VILLAGE PWS,A,6557181,6401,NEW HOLLAND VILLAGE,GWR001      ,RT,PFL - 35569866001,2020/08/11,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974140,CDO,PICKAWAY,OH6501612   ,NEW HOLLAND VILLAGE PWS,A,6557181,6401,NEW HOLLAND VILLAGE,EP001       ,RT,PFL - 35569866002,2020/08/11,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974141,CDO,PICKAWAY,OH6501612   ,NEW HOLLAND VILLAGE PWS,A,6557181,6401,NEW HOLLAND VILLAGE,EP001       ,RT,PFL - 35569866002,2020/08/11,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974142,CDO,PICKAWAY,OH6501612   ,NEW HOLLAND VILLAGE PWS,A,6557181,6401,NEW HOLLAND VILLAGE,EP001       ,RT,PFL - 35569866002,2020/08/11,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974143,CDO,PICKAWAY,OH6501612   ,NEW HOLLAND VILLAGE PWS,A,6557181,6401,NEW HOLLAND VILLAGE,EP001       ,RT,PFL - 35569866002,2020/08/11,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974144,CDO,PICKAWAY,OH6501612   ,NEW HOLLAND VILLAGE PWS,A,6557181,6401,NEW HOLLAND VILLAGE,EP001       ,RT,PFL - 35569866002,2020/08/11,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974145,CDO,PICKAWAY,OH6501612   ,NEW HOLLAND VILLAGE PWS,A,6557181,6401,NEW HOLLAND VILLAGE,EP001       ,RT,PFL - 35569866002,2020/08/11,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974146,CDO,PICKAWAY,OH6502112   ,SOUTH BLOOMFIELD VILLAGE PWS,A,6557184,6404,SOUTH BLOOMFIELD VILLAGE,GWR001      ,RT,PFL - 35569874001,2020/08/11,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974147,CDO,PICKAWAY,OH6502112   ,SOUTH BLOOMFIELD VILLAGE PWS,A,6557184,6404,SOUTH BLOOMFIELD VILLAGE,GWR001      ,RT,PFL - 35569874001,2020/08/11,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974148,CDO,PICKAWAY,OH6502112   ,SOUTH BLOOMFIELD VILLAGE PWS,A,6557184,6404,SOUTH BLOOMFIELD VILLAGE,GWR001      ,RT,PFL - 35569874001,2020/08/11,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974149,CDO,PICKAWAY,OH6502112   ,SOUTH BLOOMFIELD VILLAGE PWS,A,6557184,6404,SOUTH BLOOMFIELD VILLAGE,GWR001      ,RT,PFL - 35569874001,2020/08/11,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974150,CDO,PICKAWAY,OH6502112   ,SOUTH BLOOMFIELD VILLAGE PWS,A,6557184,6404,SOUTH BLOOMFIELD VILLAGE,GWR001      ,RT,PFL - 35569874001,2020/08/11,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974151,CDO,PICKAWAY,OH6502112   ,SOUTH BLOOMFIELD VILLAGE PWS,A,6557184,6404,SOUTH BLOOMFIELD VILLAGE,GWR001      ,RT,PFL - 35569874001,2020/08/11,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974152,CDO,PICKAWAY,OH6502112   ,SOUTH BLOOMFIELD VILLAGE PWS,A,6557184,6404,SOUTH BLOOMFIELD VILLAGE,EP001       ,RT,PFL - 35569874002,2020/08/11,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974153,CDO,PICKAWAY,OH6502112   ,SOUTH BLOOMFIELD VILLAGE PWS,A,6557184,6404,SOUTH BLOOMFIELD VILLAGE,EP001       ,RT,PFL - 35569874002,2020/08/11,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974154,CDO,PICKAWAY,OH6502112   ,SOUTH BLOOMFIELD VILLAGE PWS,A,6557184,6404,SOUTH BLOOMFIELD VILLAGE,EP001       ,RT,PFL - 35569874002,2020/08/11,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974155,CDO,PICKAWAY,OH6502112   ,SOUTH BLOOMFIELD VILLAGE PWS,A,6557184,6404,SOUTH BLOOMFIELD VILLAGE,EP001       ,RT,PFL - 35569874002,2020/08/11,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974156,CDO,PICKAWAY,OH6502112   ,SOUTH BLOOMFIELD VILLAGE PWS,A,6557184,6404,SOUTH BLOOMFIELD VILLAGE,EP001       ,RT,PFL - 35569874002,2020/08/11,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974157,CDO,PICKAWAY,OH6502112   ,SOUTH BLOOMFIELD VILLAGE PWS,A,6557184,6404,SOUTH BLOOMFIELD VILLAGE,EP001       ,RT,PFL - 35569874002,2020/08/11,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974158,CDO,PICKAWAY,OH6503512   ,COMMERCIAL POINT VILLAGE,A,6557195,6415,COMMERCIAL POINT VILLAGE OF,GWR001      ,RT,PFL - 35570360001,2020/08/12,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974159,CDO,PICKAWAY,OH6503512   ,COMMERCIAL POINT VILLAGE,A,6557195,6415,COMMERCIAL POINT VILLAGE OF,GWR001      ,RT,PFL - 35570360001,2020/08/12,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974160,CDO,PICKAWAY,OH6503512   ,COMMERCIAL POINT VILLAGE,A,6557195,6415,COMMERCIAL POINT VILLAGE OF,GWR001      ,RT,PFL - 35570360001,2020/08/12,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974161,CDO,PICKAWAY,OH6503512   ,COMMERCIAL POINT VILLAGE,A,6557195,6415,COMMERCIAL POINT VILLAGE OF,GWR001      ,RT,PFL - 35570360001,2020/08/12,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974162,CDO,PICKAWAY,OH6503512   ,COMMERCIAL POINT VILLAGE,A,6557195,6415,COMMERCIAL POINT VILLAGE OF,GWR001      ,RT,PFL - 35570360001,2020/08/12,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974163,CDO,PICKAWAY,OH6503512   ,COMMERCIAL POINT VILLAGE,A,6557195,6415,COMMERCIAL POINT VILLAGE OF,GWR001      ,RT,PFL - 35570360001,2020/08/12,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974164,CDO,PICKAWAY,OH6503512   ,COMMERCIAL POINT VILLAGE,A,6557195,6415,COMMERCIAL POINT VILLAGE OF,EP001       ,RT,PFL - 35570360002,2020/08/12,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974165,CDO,PICKAWAY,OH6503512   ,COMMERCIAL POINT VILLAGE,A,6557195,6415,COMMERCIAL POINT VILLAGE OF,EP001       ,RT,PFL - 35570360002,2020/08/12,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974166,CDO,PICKAWAY,OH6503512   ,COMMERCIAL POINT VILLAGE,A,6557195,6415,COMMERCIAL POINT VILLAGE OF,EP001       ,RT,PFL - 35570360002,2020/08/12,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974167,CDO,PICKAWAY,OH6503512   ,COMMERCIAL POINT VILLAGE,A,6557195,6415,COMMERCIAL POINT VILLAGE OF,EP001       ,RT,PFL - 35570360002,2020/08/12,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974168,CDO,PICKAWAY,OH6503512   ,COMMERCIAL POINT VILLAGE,A,6557195,6415,COMMERCIAL POINT VILLAGE OF,EP001       ,RT,PFL - 35570360002,2020/08/12,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974169,CDO,PICKAWAY,OH6503512   ,COMMERCIAL POINT VILLAGE,A,6557195,6415,COMMERCIAL POINT VILLAGE OF,EP001       ,RT,PFL - 35570360002,2020/08/12,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974170,CDO,PICKAWAY,OH6503312   ,CARAVAN VILLAGE MHP,A,6557193,6413,CARAVAN VILLAGE INC,GWR001      ,RT,PFL - 35570362001,2020/08/12,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974171,CDO,PICKAWAY,OH6503312   ,CARAVAN VILLAGE MHP,A,6557193,6413,CARAVAN VILLAGE INC,GWR001      ,RT,PFL - 35570362001,2020/08/12,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974172,CDO,PICKAWAY,OH6503312   ,CARAVAN VILLAGE MHP,A,6557193,6413,CARAVAN VILLAGE INC,GWR001      ,RT,PFL - 35570362001,2020/08/12,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974173,CDO,PICKAWAY,OH6503312   ,CARAVAN VILLAGE MHP,A,6557193,6413,CARAVAN VILLAGE INC,GWR001      ,RT,PFL - 35570362001,2020/08/12,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974174,CDO,PICKAWAY,OH6503312   ,CARAVAN VILLAGE MHP,A,6557193,6413,CARAVAN VILLAGE INC,GWR001      ,RT,PFL - 35570362001,2020/08/12,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974175,CDO,PICKAWAY,OH6503312   ,CARAVAN VILLAGE MHP,A,6557193,6413,CARAVAN VILLAGE INC,GWR001      ,RT,PFL - 35570362001,2020/08/12,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974176,CDO,PICKAWAY,OH6503312   ,CARAVAN VILLAGE MHP,A,6557193,6413,CARAVAN VILLAGE INC,EP001       ,RT,PFL - 35570362002,2020/08/12,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974177,CDO,PICKAWAY,OH6503312   ,CARAVAN VILLAGE MHP,A,6557193,6413,CARAVAN VILLAGE INC,EP001       ,RT,PFL - 35570362002,2020/08/12,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
12974178,CDO,PICKAWAY,OH6503312   ,CARAVAN VILLAGE MHP,A,6557193,6413,CARAVAN VILLAGE INC,EP001       ,RT,PFL - 35570362002,2020/08/12,2806,PERFLUOROCTANOIC ACID (PFOA),Y,< 5,,70 ppt
12974179,CDO,PICKAWAY,OH6503312   ,CARAVAN VILLAGE MHP,A,6557193,6413,CARAVAN VILLAGE INC,EP001       ,RT,PFL - 35570362002,2020/08/12,2805,PERFLUOROCTANE SULFONIC ACID (PFOS),Y,< 5,,70 ppt
12974180,CDO,PICKAWAY,OH6503312   ,CARAVAN VILLAGE MHP,A,6557193,6413,CARAVAN VILLAGE INC,EP001       ,RT,PFL - 35570362002,2020/08/12,2804,PERFLUORONONANOIC ACID (PFNA),Y,< 5,,21 ppt
12974181,CDO,PICKAWAY,OH6503312   ,CARAVAN VILLAGE MHP,A,6557193,6413,CARAVAN VILLAGE INC,EP001       ,RT,PFL - 35570362002,2020/08/12,2803,PERFLUOROHEXANE SULFONIC ACID (PFHXS),Y,< 5,,140 ppt
12974182,CDO,PICKAWAY,OH6502312   ,JOHNSON MOBILE HOME PARK,A,6557186,6406,JOHNSON MHP,GWR001      ,RT,PFL - 35570376001,2020/08/12,2801,PERFLUOROBUTANESULFONIC ACID (PFBS),Y,< 5,,"2,100 ppt"
12974183,CDO,PICKAWAY,OH6502312   ,JOHNSON MOBILE HOME PARK,A,6557186,6406,JOHNSON MHP,GWR001      ,RT,PFL - 35570376001,2020/08/12,GENX,HEXAFLUOROPROPYLENE OXIDE DIMER ACID,Y,< 25,,21 ppt
